Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2022-06-03 11:53:26,"Morning Workout",46m,"Incline Bench Press (Dumbbell)",4,20.0,7,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Squat (Barbell)",1,85.0,8,0,0,"","",
2022-06-07 08:33:53,"Workout 1",1h 5m,"Squat (Barbell)",2,85.0,8,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Squat (Barbell)",3,85.0,8,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Squat (Barbell)",4,85.0,6,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pendlay Row (Barbell)",1,50.0,8,0,0,"",,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pendlay Row (Barbell)",2,50.0,7,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pendlay Row (Barbell)",3,50.0,6,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pendlay Row (Barbell)",4,50.0,4,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Bench Press (Dumbbell)",1,20.0,13,0,0,"",,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Bench Press (Dumbbell)",2,20.0,10,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Bench Press (Dumbbell)",3,20.0,9,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Bench Press (Dumbbell)",4,20.0,6,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pullover (Dumbbell)",1,20.0,12,0,0,"",,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pullover (Dumbbell)",2,20.0,8,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pullover (Dumbbell)",3,20.0,7,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Pullover (Dumbbell)",4,20.0,7,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Lateral Raise (Dumbbell)",1,7.5,12,0,0,"",,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Lateral Raise (Dumbbell)",2,7.5,12,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Lateral Raise (Dumbbell)",3,7.5,11,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Lateral Raise (Dumbbell)",4,7.5,9,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Bicep Curl (Dumbbell)",1,10.0,10,0,0,"",,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Bicep Curl (Dumbbell)",2,10.0,6,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Bicep Curl (Dumbbell)",3,10.0,5,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Waiter Curl",1,10.0,10,0,0,"",,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Waiter Curl",2,10.0,5,0,0,,,
2022-06-07 08:33:53,"Workout 1",1h 5m,"Waiter Curl",3,10.0,5,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Leg Press",1,150.0,10,0,0,"","",
2022-06-10 12:29:32,"Workout 2",55m,"Leg Press",2,150.0,10,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Leg Press",3,150.0,10,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Leg Press",4,150.0,10,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Chest Press (Machine)",1,20.0,13,0,0,"",,
2022-06-10 12:29:32,"Workout 2",55m,"Chest Press (Machine)",2,20.0,13,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Chest Press (Machine)",3,20.0,10,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Chest Press (Machine)",4,20.0,9,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Overhead Press (Barbell)",1,35.0,11,0,0,"",,
2022-06-10 12:29:32,"Workout 2",55m,"Overhead Press (Barbell)",2,35.0,8,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Overhead Press (Barbell)",3,35.0,6,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Overhead Press (Barbell)",4,35.0,5,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Lateral Raise (Band)",1,0.0,8,0,0,"",,
2022-06-10 12:29:32,"Workout 2",55m,"Lateral Raise (Band)",2,0.0,8,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Lateral Raise (Band)",3,0.0,7,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Lateral Raise (Band)",4,0.0,6,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,15,0,0,"",,
2022-06-10 12:29:32,"Workout 2",55m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,10,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,6,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Triceps Extension (Dumbbell)",1,15.0,5,0,0,"",,
2022-06-10 12:29:32,"Workout 2",55m,"Triceps Extension (Dumbbell)",2,15.0,3,0,0,,,
2022-06-10 12:29:32,"Workout 2",55m,"Triceps Extension (Dumbbell)",3,15.0,3,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Deadlift (Barbell)",1,110.0,9,0,0,"","",
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Deadlift (Barbell)",2,110.0,8,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Deadlift (Barbell)",3,110.0,7,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Deadlift (Barbell)",4,110.0,8,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Bulgarian Split Squat",1,10.0,22,0,0,"",,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Bulgarian Split Squat",2,10.0,24,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Bulgarian Split Squat",3,10.0,24,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Bulgarian Split Squat",4,10.0,24,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Incline Bench Press (Dumbbell)",1,22.5,9,0,0,"",,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Incline Bench Press (Dumbbell)",2,22.5,8,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Incline Bench Press (Dumbbell)",3,22.5,6,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Incline Bench Press (Dumbbell)",4,22.5,5,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Pullover (Dumbbell)",1,22.5,8,0,0,"",,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Pullover (Dumbbell)",2,22.5,8,0,0,,,
2022-06-11 12:03:54,"Midday Workout",1h 12m,"Pullover (Dumbbell)",3,20.0,6,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Bench Press (Barbell)",1,60.0,8,0,0,"","",
2022-06-13 09:06:00,"Workout 3",1h 1m,"Bench Press (Barbell)",2,60.0,6,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Bench Press (Barbell)",3,60.0,5,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Bench Press (Barbell)",4,60.0,6,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Arnold Press (Dumbbell)",1,12.5,8,0,0,"",,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Arnold Press (Dumbbell)",2,12.5,9,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Arnold Press (Dumbbell)",3,12.5,10,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Arnold Press (Dumbbell)",4,12.5,8,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Seated Row (Cable)",1,45.0,12,0,0,"",,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Seated Row (Cable)",2,45.0,10,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Seated Row (Cable)",3,45.0,9,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Seated Row (Cable)",4,45.0,8,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Kneeling Pulldown (Band)",1,0.0,12,0,0,"",,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Kneeling Pulldown (Band)",2,0.0,11,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Kneeling Pulldown (Band)",3,0.0,7,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Kneeling Pulldown (Band)",4,0.0,11,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Cable Kickback",1,5.0,30,0,0,"",,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Cable Kickback",2,7.5,30,0,0,,,
2022-06-13 09:06:00,"Workout 3",1h 1m,"Cable Kickback",3,7.5,24,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Squat (Barbell)",1,85.0,10,0,0,"","",
2022-06-15 14:42:28,"Workout 1",1h 6m,"Squat (Barbell)",2,85.0,8,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Squat (Barbell)",3,85.0,8,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Squat (Barbell)",4,85.0,6,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Pendlay Row (Barbell)",1,50.0,10,0,0,"",,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Pendlay Row (Barbell)",2,50.0,8,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Pendlay Row (Barbell)",3,50.0,6,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Pendlay Row (Barbell)",4,50.0,5,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Bench Press (Dumbbell)",1,22.5,8,0,0,"",,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Bench Press (Dumbbell)",2,22.5,8,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Bench Press (Dumbbell)",3,22.5,4,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Bench Press (Dumbbell)",4,22.5,6,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Pullover (Dumbbell)",1,22.5,10,0,0,"",,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Pullover (Dumbbell)",2,22.5,7,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Lateral Raise (Dumbbell)",1,8.0,12,0,0,"",,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Lateral Raise (Dumbbell)",2,8.0,14,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Lateral Raise (Dumbbell)",3,8.0,12,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Lateral Raise (Dumbbell)",4,8.0,11,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Bicep Curl (Dumbbell)",1,10.0,8,0,0,"",,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Bicep Curl (Dumbbell)",2,10.0,8,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Bicep Curl (Dumbbell)",3,10.0,6,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Waiter Curl",1,10.0,12,0,0,"",,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Waiter Curl",2,10.0,6,0,0,,,
2022-06-15 14:42:28,"Workout 1",1h 6m,"Waiter Curl",3,10.0,3,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Deadlift (Barbell)",1,110.0,8,0,0,"","",
2022-06-17 12:27:29,"Workout 2",54m,"Deadlift (Barbell)",2,110.0,7,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Deadlift (Barbell)",3,110.0,7,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Deadlift (Barbell)",4,110.0,6,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Chest Press (Machine)",1,20.0,15,0,0,"",,
2022-06-17 12:27:29,"Workout 2",54m,"Chest Press (Machine)",2,20.0,13,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Chest Press (Machine)",3,20.0,11,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Chest Press (Machine)",4,20.0,10,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Overhead Press (Barbell)",1,35.0,9,0,0,"",,
2022-06-17 12:27:29,"Workout 2",54m,"Overhead Press (Barbell)",2,35.0,6,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Overhead Press (Barbell)",3,35.0,6,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Overhead Press (Barbell)",4,35.0,5,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Lateral Raise (Band)",1,0.0,7,0,0,"",,
2022-06-17 12:27:29,"Workout 2",54m,"Lateral Raise (Band)",2,0.0,6,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Lateral Raise (Band)",3,0.0,5,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Lateral Raise (Band)",4,0.0,3,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Triceps Pushdown (Cable - Straight Bar)",1,30.0,15,0,0,"",,
2022-06-17 12:27:29,"Workout 2",54m,"Triceps Pushdown (Cable - Straight Bar)",2,30.0,13,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Triceps Pushdown (Cable - Straight Bar)",3,30.0,8,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Triceps Extension (Dumbbell)",1,15.0,6,0,0,"",,
2022-06-17 12:27:29,"Workout 2",54m,"Triceps Extension (Dumbbell)",2,15.0,3,0,0,,,
2022-06-17 12:27:29,"Workout 2",54m,"Triceps Extension (Dumbbell)",3,15.0,6,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Squat (Barbell)",1,85.0,11,0,0,"","",
2022-06-21 15:37:57,"Afternoon Workout",1h,"Squat (Barbell)",2,85.0,8,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Squat (Barbell)",3,85.0,8,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Squat (Barbell)",4,85.0,7,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",1,90.0,11,0,0,"",,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",2,90.0,8,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",3,90.0,7,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Hip Thrust (Barbell)",4,90.0,3,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",1,10.0,14,0,0,"",,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",2,10.0,10,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",3,10.0,12,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Shoulder Press (Plate Loaded)",4,10.0,12,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Lat Pulldown (Machine)",1,75.0,12,0,0,"",,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Lat Pulldown (Machine)",2,75.0,9,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Lat Pulldown (Machine)",3,55.0,11,0,0,,,
2022-06-21 15:37:57,"Afternoon Workout",1h,"Lat Pulldown (Machine)",4,55.0,8,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Deadlift (Barbell)",1,110.0,8,0,0,"","",
2022-06-23 08:54:31,"Workout 2",49m,"Deadlift (Barbell)",2,110.0,8,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Deadlift (Barbell)",3,110.0,6,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Deadlift (Barbell)",4,110.0,4,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Chest Press (Machine)",1,20.0,15,0,0,"",,
2022-06-23 08:54:31,"Workout 2",49m,"Chest Press (Machine)",2,20.0,15,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Chest Press (Machine)",3,20.0,9,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Chest Press (Machine)",4,20.0,10,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Overhead Press (Barbell)",1,35.0,10,0,0,"",,
2022-06-23 08:54:31,"Workout 2",49m,"Overhead Press (Barbell)",2,35.0,6,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Overhead Press (Barbell)",3,35.0,6,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Overhead Press (Barbell)",4,35.0,7,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Lateral Raise (Band)",1,0.0,6,0,0,"",,
2022-06-23 08:54:31,"Workout 2",49m,"Lateral Raise (Band)",2,0.0,6,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Lateral Raise (Band)",3,0.0,5,0,0,,,
2022-06-23 08:54:31,"Workout 2",49m,"Lateral Raise (Band)",4,0.0,4,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Hip Thrust (Barbell)",1,100.0,12,0,0,"","",
2022-06-26 16:15:16,"Workout 3",1h 9m,"Hip Thrust (Barbell)",2,100.0,11,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Hip Thrust (Barbell)",3,100.0,9,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Hip Thrust (Barbell)",4,100.0,11,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Bench Press (Barbell)",1,60.0,8,0,0,"",,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Bench Press (Barbell)",2,60.0,8,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Bench Press (Barbell)",3,60.0,6,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Bench Press (Barbell)",4,60.0,5,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Arnold Press (Dumbbell)",1,12.5,9,0,0,"",,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Arnold Press (Dumbbell)",2,12.5,8,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Arnold Press (Dumbbell)",3,12.5,7,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Arnold Press (Dumbbell)",4,12.5,8,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Lat Pulldown (Cable)",1,50.0,12,0,0,"",,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Lat Pulldown (Cable)",2,60.0,9,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Lat Pulldown (Cable)",3,60.0,7,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Lat Pulldown (Cable)",4,60.0,6,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Cable Kickback",1,5.0,30,0,0,"",,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Cable Kickback",2,7.5,30,0,0,,,
2022-06-26 16:15:16,"Workout 3",1h 9m,"Cable Kickback",3,7.5,30,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Squat (Barbell)",1,85.0,10,0,0,"","",
2022-06-29 11:56:54,"Workout 1",1h 9m,"Squat (Barbell)",2,85.0,10,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Squat (Barbell)",3,85.0,10,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Squat (Barbell)",4,85.0,8,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Pendlay Row (Barbell)",1,50.0,10,0,0,"",,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Pendlay Row (Barbell)",2,50.0,9,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Pendlay Row (Barbell)",3,50.0,6,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Pendlay Row (Barbell)",4,50.0,6,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Bench Press (Dumbbell)",1,22.5,10,0,0,"",,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Bench Press (Dumbbell)",2,22.5,8,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Bench Press (Dumbbell)",3,22.5,7,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Bench Press (Dumbbell)",4,22.5,6,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Lateral Raise (Dumbbell)",1,7.5,12,0,0,"",,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Lateral Raise (Dumbbell)",2,7.5,12,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Lateral Raise (Dumbbell)",3,7.5,12,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Lateral Raise (Dumbbell)",4,7.5,11,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Bicep Curl (Dumbbell)",1,12.5,7,0,0,"",,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Bicep Curl (Dumbbell)",2,12.5,6,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Bicep Curl (Dumbbell)",3,12.5,4,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Waiter Curl",1,12.5,10,0,0,"",,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Waiter Curl",2,12.5,6,0,0,,,
2022-06-29 11:56:54,"Workout 1",1h 9m,"Waiter Curl",3,12.5,4,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Deadlift (Barbell)",1,115.0,7,0,0,"","",
2022-07-02 12:12:17,"Workout 2",1h 9m,"Deadlift (Barbell)",2,115.0,7,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Deadlift (Barbell)",3,115.0,7,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Deadlift (Barbell)",4,115.0,6,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Bulgarian Split Squat",1,15.0,24,0,0,"",,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Bulgarian Split Squat",2,15.0,22,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Bulgarian Split Squat",3,15.0,22,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Bulgarian Split Squat",4,15.0,16,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Chest Press (Machine)",1,40.0,7,0,0,"",,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Chest Press (Machine)",2,40.0,6,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Chest Press (Machine)",3,40.0,4,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Chest Press (Machine)",4,40.0,5,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Shoulder Press (Plate Loaded)",1,20.0,8,0,0,"",,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Shoulder Press (Plate Loaded)",2,20.0,8,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Shoulder Press (Plate Loaded)",3,20.0,8,0,0,,,
2022-07-02 12:12:17,"Workout 2",1h 9m,"Shoulder Press (Plate Loaded)",4,20.0,8,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Deadlift (Barbell)",1,115.0,7,0,0,"","",
2022-07-07 17:08:55,"Afternoon Workout",51m,"Deadlift (Barbell)",2,115.0,7,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Deadlift (Barbell)",3,115.0,7,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Deadlift (Barbell)",4,120.0,7,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Bulgarian Split Squat",1,30.0,22,0,0,"",,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Bulgarian Split Squat",2,30.0,24,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Bulgarian Split Squat",3,30.0,19,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Bulgarian Split Squat",4,30.0,16,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Cable Crossover",1,30.0,15,0,0,"",,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Cable Crossover",2,40.0,13,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Cable Crossover",3,40.0,7,0,0,,,
2022-07-07 17:08:55,"Afternoon Workout",51m,"Cable Crossover",4,40.0,5,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Overhead Press (Barbell)",1,40.0,1,0,0,"","",
2022-07-08 12:40:35,"Midday Workout",35m,"Overhead Press (Barbell)",2,40.0,1,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Overhead Press (Barbell)",3,30.0,6,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Overhead Press (Barbell)",4,30.0,5,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Lat Pulldown (Machine)",1,70.0,15,0,0,"",,
2022-07-08 12:40:35,"Midday Workout",35m,"Lat Pulldown (Machine)",2,70.0,13,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Lat Pulldown (Machine)",3,70.0,11,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Lat Pulldown (Machine)",4,70.0,10,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",1,35.0,12,0,0,"",,
2022-07-08 12:40:35,"Midday Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",2,35.0,11,0,0,,,
2022-07-08 12:40:35,"Midday Workout",35m,"Triceps Pushdown (Cable - Straight Bar)",3,35.0,9,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Overhead Press (Barbell)",1,30.0,17,0,0,"","",
2022-07-13 17:19:03,"Afternoon Workout",51m,"Overhead Press (Barbell)",2,35.0,9,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Overhead Press (Barbell)",3,35.0,7,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Overhead Press (Barbell)",4,35.0,8,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Squat (Barbell)",1,90.0,10,0,0,"",,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Squat (Barbell)",2,90.0,9,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Squat (Barbell)",3,90.0,7,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Squat (Barbell)",4,90.0,6,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Bench Press (Dumbbell)",1,22.5,9,0,0,"",,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Bench Press (Dumbbell)",2,22.5,5,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Bench Press (Dumbbell)",3,22.5,6,0,0,,,
2022-07-13 17:19:03,"Afternoon Workout",51m,"Bench Press (Dumbbell)",4,22.5,7,0,0,,,
2022-07-16 11:06:45,"Workout 2",1h 5m,"Deadlift (Barbell)",1,120.0,7,0,0,"","",
2022-07-16 11:06:45,"Workout 2",1h 5m,"Deadlift (Barbell)",2,120.0,4,0,0,,,
